randNumCol,Total Score,Max Points,Status,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: Q1 (10.0 pts),2: Q2 (10.0 pts),3: Q3 (10.0 pts),4: Q4 (10.0 pts),5: Q5 (10.0 pts),6: Q6 (2.0 pts)
558375823,,52.0,Missing,,,,,,,,,,
287568073,52.0,52.0,Graded,2022-10-20 20:33:45 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,10.0,2.0
709735325,41.0,52.0,Graded,2022-10-20 23:53:21 -0500,00:00:00,1.0,1.0,3.0,10.0,8.0,10.0,10.0,0.0
287712537,48.0,52.0,Graded,2022-10-20 22:10:14 -0500,00:00:00,6.0,3.0,8.0,10.0,10.0,10.0,10.0,0.0
496648192,49.0,52.0,Graded,2022-10-18 14:09:42 -0500,00:00:00,5.0,1.0,9.0,10.0,10.0,10.0,8.0,2.0
139056282,47.0,52.0,Graded,2022-10-20 23:52:13 -0500,00:00:00,1.0,3.0,10.0,10.0,9.0,10.0,8.0,0.0
411819068,40.0,52.0,Graded,2022-10-20 23:59:32 -0500,00:00:32,1.0,1.0,10.0,10.0,10.0,10.0,0.0,0.0
968248176,44.0,52.0,Graded,2022-10-20 23:11:56 -0500,00:00:00,5.0,1.0,8.0,10.0,10.0,8.0,8.0,0.0
744337479,,52.0,Missing,,,,,,,,,,
105324844,48.0,52.0,Graded,2022-10-20 19:56:45 -0500,00:00:00,1.0,1.0,8.0,10.0,10.0,10.0,10.0,0.0
608215287,,52.0,Missing,,,,,,,,,,
484405746,42.0,52.0,Graded,2022-10-20 23:05:12 -0500,00:00:00,0.0,1.0,2.0,10.0,10.0,10.0,10.0,0.0
943661848,50.0,52.0,Graded,2022-10-20 19:45:43 -0500,00:00:00,0.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
907286841,,52.0,Missing,,,,,,,,,,
359759230,38.0,52.0,Graded,2022-10-22 12:43:07 -0500,36:44:07,2.0,2.0,0.0,10.0,10.0,10.0,8.0,0.0
442821320,50.0,52.0,Graded,2022-10-20 21:19:45 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
963746914,52.0,52.0,Graded,2022-10-20 22:34:48 -0500,00:00:00,3.0,1.0,10.0,10.0,10.0,10.0,10.0,2.0
410273349,52.0,52.0,Graded,2022-10-20 22:30:35 -0500,00:00:00,7.0,2.0,10.0,10.0,10.0,10.0,10.0,2.0
928986287,45.0,52.0,Graded,2022-10-20 19:36:58 -0500,00:00:00,0.0,1.0,10.0,10.0,8.0,8.0,9.0,0.0
411913399,,52.0,Missing,,,,,,,,,,
717283131,46.0,52.0,Graded,2022-10-20 18:47:36 -0500,00:00:00,3.0,1.0,8.0,10.0,10.0,10.0,8.0,0.0
889941393,,52.0,Missing,,,,,,,,,,
788596770,48.0,52.0,Graded,2022-10-20 21:30:26 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,10.0,8.0,2.0
941280573,52.0,52.0,Graded,2022-10-20 13:21:38 -0500,00:00:00,0.0,1.0,10.0,10.0,10.0,10.0,10.0,2.0
250884994,38.0,52.0,Graded,2022-10-20 23:28:47 -0500,00:00:00,5.0,2.0,8.0,5.0,10.0,5.0,8.0,2.0
719711907,48.0,52.0,Graded,2022-10-20 17:40:33 -0500,00:00:00,1.0,1.0,8.0,10.0,10.0,10.0,10.0,0.0
118397071,39.0,52.0,Graded,2022-10-20 23:29:07 -0500,00:00:00,2.0,1.0,8.0,5.0,10.0,8.0,8.0,0.0
888606400,47.0,52.0,Graded,2022-10-18 13:23:27 -0500,00:00:00,2.0,1.0,9.0,10.0,10.0,8.0,10.0,0.0
193781663,37.0,52.0,Graded,2022-10-20 23:18:52 -0500,00:00:00,2.0,1.0,6.0,5.0,8.0,10.0,8.0,0.0
236595923,49.0,52.0,Graded,2022-10-20 23:43:18 -0500,00:00:00,0.0,1.0,10.0,10.0,10.0,10.0,9.0,0.0
464591232,50.0,52.0,Graded,2022-10-20 21:42:43 -0500,00:00:00,12.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
937801142,48.0,52.0,Graded,2022-10-20 22:31:17 -0500,00:00:00,1.0,1.0,8.0,10.0,10.0,10.0,10.0,0.0
718131231,,52.0,Missing,,,,,,,,,,
207156324,48.0,52.0,Graded,2022-10-20 23:50:01 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,8.0,10.0,0.0
138190992,50.0,52.0,Graded,2022-10-20 23:14:42 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
188148399,50.0,52.0,Graded,2022-10-20 15:53:07 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
258815820,48.0,52.0,Graded,2022-10-20 20:43:41 -0500,00:00:00,0.0,2.0,10.0,10.0,10.0,10.0,8.0,0.0
177969362,48.0,52.0,Graded,2022-10-20 16:02:58 -0500,00:00:00,0.0,2.0,8.0,10.0,10.0,10.0,10.0,0.0
200495348,50.0,52.0,Graded,2022-10-20 23:44:40 -0500,00:00:00,4.0,2.0,10.0,10.0,10.0,10.0,8.0,2.0
228387210,50.0,52.0,Graded,2022-10-20 19:44:27 -0500,00:00:00,0.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
177538742,50.0,52.0,Graded,2022-10-20 23:02:38 -0500,00:00:00,3.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
251182625,23.0,52.0,Graded,2022-10-20 16:02:27 -0500,00:00:00,1.0,2.0,6.0,2.0,6.0,5.0,4.0,0.0
897003650,48.0,52.0,Graded,2022-10-20 21:56:53 -0500,00:00:00,7.0,2.0,8.0,10.0,10.0,10.0,10.0,0.0
851445222,44.0,52.0,Graded,2022-10-20 23:54:11 -0500,00:00:00,3.0,1.0,10.0,5.0,10.0,10.0,9.0,0.0
980531633,46.0,52.0,Graded,2022-10-21 00:00:20 -0500,00:01:20,3.0,5.0,8.0,10.0,10.0,10.0,8.0,0.0
857674188,,52.0,Missing,,,,,,,,,,
636016277,44.0,52.0,Graded,2022-10-20 20:09:26 -0500,00:00:00,1.0,1.0,8.0,10.0,10.0,10.0,6.0,0.0
277755079,,52.0,Missing,,,,,,,,,,
754161398,,52.0,Missing,,,,,,,,,,
488411601,43.0,52.0,Graded,2022-10-20 23:34:13 -0500,00:00:00,2.0,1.0,10.0,5.0,10.0,10.0,8.0,0.0
722597200,50.0,52.0,Graded,2022-10-20 23:41:09 -0500,00:00:00,0.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
149156269,,52.0,Missing,,,,,,,,,,
147623686,47.0,52.0,Graded,2022-10-20 22:28:39 -0500,00:00:00,1.0,1.0,10.0,10.0,9.0,10.0,8.0,0.0
549089373,50.0,52.0,Graded,2022-10-20 22:32:33 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
706103987,40.5,52.0,Graded,2022-10-20 22:58:56 -0500,00:00:00,5.0,3.0,8.0,10.0,9.5,5.0,8.0,0.0
974175861,,52.0,Missing,,,,,,,,,,
341083491,,52.0,Missing,,,,,,,,,,
564894421,18.0,52.0,Graded,2022-10-20 23:26:12 -0500,00:00:00,0.0,1.0,0.0,5.0,10.0,3.0,0.0,0.0
183274315,,52.0,Missing,,,,,,,,,,
496833752,,52.0,Missing,,,,,,,,,,
881416106,35.0,52.0,Graded,2022-10-20 21:39:58 -0500,00:00:00,1.0,1.0,8.0,5.0,8.0,6.0,8.0,0.0
881416106,,52.0,Missing,,,,,,,,,,
781669299,35.0,52.0,Graded,2022-10-20 21:39:58 -0500,00:00:00,1.0,1.0,8.0,5.0,8.0,6.0,8.0,0.0
781669299,,52.0,Missing,,,,,,,,,,
119077366,51.0,52.0,Graded,2022-10-20 20:46:29 -0500,00:00:00,6.0,1.0,10.0,10.0,10.0,10.0,9.0,2.0
834807552,36.0,52.0,Graded,2022-10-20 18:39:01 -0500,00:00:00,1.0,1.0,10.0,5.0,9.0,6.0,6.0,0.0
307090791,48.0,52.0,Graded,2022-10-20 12:12:12 -0500,00:00:00,4.0,1.0,10.0,10.0,10.0,10.0,8.0,0.0
540669649,43.0,52.0,Graded,2022-10-20 23:45:12 -0500,00:00:00,2.0,2.0,10.0,5.0,10.0,10.0,8.0,0.0
994769592,36.0,52.0,Graded,2022-10-20 23:37:45 -0500,00:00:00,1.0,1.0,8.0,10.0,8.0,10.0,0.0,0.0
936606317,36.0,52.0,Graded,2022-10-20 23:58:59 -0500,00:00:00,0.0,1.0,0.0,10.0,8.0,10.0,8.0,0.0
535181971,,52.0,Missing,,,,,,,,,,
265576960,48.0,52.0,Graded,2022-10-18 16:45:16 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,8.0,0.0
706684758,48.0,52.0,Graded,2022-10-20 23:38:49 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,10.0,8.0,2.0
262076393,,52.0,Missing,,,,,,,,,,
529096059,31.0,52.0,Graded,2022-10-20 23:54:49 -0500,00:00:00,3.0,1.0,0.0,5.0,10.0,8.0,8.0,0.0
831110918,50.0,52.0,Graded,2022-10-20 23:48:43 -0500,00:00:00,1.0,1.0,10.0,10.0,8.0,10.0,10.0,2.0
499452888,52.0,52.0,Graded,2022-10-20 22:34:29 -0500,00:00:00,0.0,2.0,10.0,10.0,10.0,10.0,10.0,2.0
305089579,49.0,52.0,Graded,2022-10-20 23:42:25 -0500,00:00:00,3.0,1.0,10.0,10.0,10.0,10.0,9.0,0.0
800103092,50.0,52.0,Graded,2022-10-20 21:53:05 -0500,00:00:00,2.0,2.0,10.0,10.0,10.0,10.0,8.0,2.0
730386537,,52.0,Missing,,,,,,,,,,
226714695,45.0,52.0,Graded,2022-10-20 17:54:09 -0500,00:00:00,0.0,1.0,10.0,5.0,10.0,10.0,10.0,0.0
382807776,,52.0,Missing,,,,,,,,,,
538095794,52.0,52.0,Graded,2022-10-20 17:26:01 -0500,00:00:00,0.0,4.0,10.0,10.0,10.0,10.0,10.0,2.0
220662901,,52.0,Missing,,,,,,,,,,
391282183,33.0,52.0,Graded,2022-10-20 22:10:40 -0500,00:00:00,1.0,1.0,0.0,10.0,8.0,8.0,7.0,0.0
761663525,47.0,52.0,Graded,2022-10-20 22:28:18 -0500,00:00:00,0.0,2.0,9.0,10.0,10.0,10.0,8.0,0.0
253357219,50.0,52.0,Graded,2022-10-20 23:36:05 -0500,00:00:00,3.0,3.0,10.0,10.0,10.0,10.0,10.0,0.0
158082447,46.0,52.0,Graded,2022-10-20 23:32:59 -0500,00:00:00,4.0,1.0,8.0,10.0,10.0,10.0,8.0,0.0
654272102,47.0,52.0,Graded,2022-10-20 16:07:24 -0500,00:00:00,1.0,1.0,9.0,10.0,10.0,8.0,10.0,0.0
242433745,50.0,52.0,Graded,2022-10-20 23:44:01 -0500,00:00:00,0.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
748668207,45.0,52.0,Graded,2022-10-20 21:19:54 -0500,00:00:00,0.0,1.0,8.0,10.0,10.0,10.0,7.0,0.0
416498814,,52.0,Missing,,,,,,,,,,
714416096,44.0,52.0,Graded,2022-10-20 23:55:37 -0500,00:00:00,17.0,1.0,4.0,10.0,10.0,10.0,10.0,0.0
803783009,39.0,52.0,Graded,2022-10-20 21:54:59 -0500,00:00:00,6.0,1.0,10.0,5.0,8.0,8.0,8.0,0.0
422591545,,52.0,Missing,,,,,,,,,,
454761787,49.0,52.0,Graded,2022-10-22 12:44:19 -0500,36:45:19,0.0,3.0,9.0,10.0,10.0,10.0,10.0,0.0
979704902,44.0,52.0,Graded,2022-10-20 20:41:50 -0500,00:00:00,0.0,1.0,9.0,10.0,8.0,7.0,10.0,0.0
526557461,46.0,52.0,Graded,2022-10-20 23:40:06 -0500,00:00:00,0.0,2.0,6.0,10.0,10.0,10.0,10.0,0.0
599867770,35.0,52.0,Graded,2022-10-20 23:28:04 -0500,00:00:00,1.0,2.0,0.0,5.0,10.0,10.0,8.0,2.0
918749665,48.0,52.0,Graded,2022-10-20 23:50:36 -0500,00:00:00,0.0,1.0,10.0,10.0,10.0,10.0,8.0,0.0
959883566,50.0,52.0,Graded,2022-10-20 23:43:10 -0500,00:00:00,5.0,1.0,10.0,10.0,10.0,10.0,8.0,2.0
597567139,50.0,52.0,Graded,2022-10-20 20:33:03 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
103516833,36.0,52.0,Graded,2022-10-20 22:23:47 -0500,00:00:00,0.0,1.0,5.0,5.0,10.0,8.0,6.0,2.0
992611871,47.0,52.0,Graded,2022-10-20 21:23:54 -0500,00:00:00,0.0,1.0,8.0,10.0,10.0,10.0,9.0,0.0
583945776,48.0,52.0,Graded,2022-10-20 21:52:19 -0500,00:00:00,4.0,1.0,10.0,10.0,10.0,8.0,10.0,0.0
468351365,48.0,52.0,Graded,2022-10-20 21:29:09 -0500,00:00:00,4.0,1.0,10.0,10.0,10.0,10.0,8.0,0.0
171128713,,52.0,Missing,,,,,,,,,,
829757696,50.0,52.0,Graded,2022-10-20 18:06:36 -0500,00:00:00,2.0,2.0,10.0,10.0,10.0,10.0,10.0,0.0
828110959,39.0,52.0,Graded,2022-10-20 23:52:50 -0500,00:00:00,1.0,1.0,0.0,10.0,8.0,10.0,9.0,2.0
818120983,48.0,52.0,Graded,2022-10-20 21:16:58 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,8.0,0.0
122086878,,52.0,Missing,,,,,,,,,,
992179622,46.0,52.0,Graded,2022-10-20 18:02:48 -0500,00:00:00,1.0,1.0,10.0,10.0,8.0,10.0,8.0,0.0
580872504,48.0,52.0,Graded,2022-10-19 17:44:09 -0500,00:00:00,3.0,1.0,10.0,10.0,10.0,10.0,8.0,0.0
340015460,41.0,52.0,Graded,2022-10-20 13:52:39 -0500,00:00:00,2.0,1.0,8.0,5.0,10.0,10.0,8.0,0.0
315771604,48.0,52.0,Graded,2022-10-20 19:37:52 -0500,00:00:00,0.0,1.0,10.0,10.0,8.0,10.0,10.0,0.0
287997147,46.0,52.0,Graded,2022-10-23 14:27:03 -0500,62:28:03,12.0,2.0,10.0,8.0,10.0,10.0,8.0,0.0
174700007,,52.0,Missing,,,,,,,,,,
934612942,47.0,52.0,Graded,2022-10-19 20:05:17 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,10.0,9.0,0.0
237280992,33.0,52.0,Graded,2022-10-20 21:29:36 -0500,00:00:00,1.0,1.0,0.0,10.0,10.0,10.0,3.0,0.0
587634781,50.0,52.0,Graded,2022-10-20 20:24:34 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
