randNumCol,Total Score,Max Points,Status,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: Q1 (20.0 pts),2.1: 1 (15.0 pts),2.2: 2 (20.0 pts),3.1: 1 (10.0 pts),3.2: 2 (10.0 pts),3.3: 3 (10.0 pts),4.1 (35.0 pts),5: Q5 (30.0 pts)
448105180,41.0,150.0,Graded,2022-10-06 12:25:33 -0500,00:00:33,0.0,1.0,8.0,0.0,10.0,5.0,6.0,6.0,6.0,0.0
152653717,132.5,150.0,Graded,2022-10-06 13:42:15 -0500,01:17:15,5.0,2.0,18.0,15.0,20.0,5.0,6.0,10.0,28.5,30.0
357395409,99.5,150.0,Graded,2022-10-06 12:23:23 -0500,00:00:00,8.0,1.0,12.0,15.0,13.0,10.0,10.0,10.0,5.5,24.0
663677168,80.0,150.0,Graded,2022-10-06 12:21:08 -0500,00:00:00,4.0,1.0,10.0,15.0,5.0,10.0,10.0,8.0,0.0,22.0
612588975,134.0,150.0,Graded,2022-10-06 12:24:16 -0500,00:00:00,1.0,1.0,12.0,14.0,20.0,10.0,10.0,10.0,32.0,26.0
194767716,107.0,150.0,Graded,2022-10-06 12:28:21 -0500,00:03:21,5.0,1.0,16.0,15.0,15.0,10.0,10.0,4.0,16.0,21.0
413697324,137.5,150.0,Graded,2022-10-06 12:24:50 -0500,00:00:00,10.0,2.0,16.0,15.0,20.0,10.0,8.0,8.0,34.5,26.0
295082527,119.0,150.0,Graded,2022-10-06 12:14:33 -0500,00:00:00,2.0,1.0,16.0,12.0,15.0,10.0,10.0,10.0,25.0,21.0
820436799,129.0,150.0,Graded,2022-10-06 14:34:02 -0500,02:09:02,3.0,1.0,18.0,15.0,15.0,10.0,10.0,10.0,22.0,29.0
818032069,120.5,150.0,Graded,2022-10-06 12:25:27 -0500,00:00:27,2.0,1.0,18.0,14.0,17.0,10.0,10.0,10.0,13.5,28.0
140341082,113.0,150.0,Graded,2022-10-06 12:15:17 -0500,00:00:00,3.0,1.0,12.0,15.0,12.0,10.0,10.0,6.0,21.0,27.0
959944273,66.5,150.0,Graded,2022-10-06 13:57:14 -0500,01:32:14,3.0,1.0,12.0,15.0,10.0,9.0,5.0,6.0,9.5,0.0
737209238,139.0,150.0,Graded,2022-10-06 12:22:29 -0500,00:00:00,4.0,1.0,20.0,15.0,20.0,10.0,10.0,10.0,27.0,27.0
789619419,125.0,150.0,Graded,2022-10-06 12:28:32 -0500,00:03:32,7.0,1.0,12.0,15.0,20.0,10.0,8.0,8.0,27.0,25.0
409608341,140.0,150.0,Graded,2022-10-06 12:22:25 -0500,00:00:00,4.0,1.0,14.0,15.0,20.0,10.0,10.0,10.0,32.0,29.0
670589436,135.0,150.0,Graded,2022-10-06 12:23:33 -0500,00:00:00,4.0,1.0,12.0,15.0,20.0,10.0,10.0,8.0,33.0,27.0
528283788,129.0,150.0,Graded,2022-10-06 12:24:52 -0500,00:00:00,3.0,1.0,16.0,15.0,15.0,10.0,10.0,10.0,30.0,23.0
387775822,117.0,150.0,Graded,2022-10-06 12:21:49 -0500,00:00:00,2.0,1.0,16.0,15.0,5.0,10.0,10.0,10.0,28.0,23.0
435513629,132.0,150.0,Graded,2022-10-06 13:23:26 -0500,00:58:26,3.0,1.0,16.0,15.0,20.0,10.0,10.0,8.0,28.0,25.0
933263408,127.5,150.0,Graded,2022-10-06 12:19:52 -0500,00:00:00,3.0,1.0,18.0,15.0,18.0,10.0,10.0,6.0,23.5,27.0
334276170,136.5,150.0,Graded,2022-10-06 12:29:01 -0500,00:04:01,1.0,1.0,18.0,15.0,20.0,10.0,10.0,10.0,26.5,27.0
629529492,134.5,150.0,Graded,2022-10-06 12:25:36 -0500,00:00:36,2.0,2.0,18.0,15.0,20.0,10.0,10.0,6.0,26.5,29.0
686563160,132.5,150.0,Graded,2022-10-06 12:23:23 -0500,00:00:00,4.0,1.0,16.0,15.0,20.0,5.0,8.0,7.0,31.5,30.0
739219874,145.0,150.0,Graded,2022-10-06 12:24:23 -0500,00:00:00,1.0,1.0,20.0,15.0,20.0,10.0,10.0,10.0,34.0,26.0
394932001,121.5,150.0,Graded,2022-10-06 12:22:20 -0500,00:00:00,4.0,1.0,14.0,15.0,15.0,10.0,10.0,8.0,24.5,25.0
239659876,133.0,150.0,Graded,2022-10-06 12:23:17 -0500,00:00:00,2.0,1.0,16.0,15.0,15.0,10.0,10.0,6.0,31.0,30.0
312992693,137.0,150.0,Graded,2022-10-06 12:24:21 -0500,00:00:00,3.0,1.0,18.0,15.0,20.0,10.0,10.0,10.0,25.0,29.0
269388788,143.0,150.0,Graded,2022-10-06 12:18:34 -0500,00:00:00,3.0,1.0,18.0,15.0,20.0,10.0,8.0,10.0,35.0,27.0
431198619,136.0,150.0,Graded,2022-10-06 12:07:04 -0500,00:00:00,4.0,1.0,18.0,15.0,15.0,10.0,10.0,6.0,33.0,29.0
987271395,125.0,150.0,Graded,2022-10-06 12:23:01 -0500,00:00:00,5.0,1.0,16.0,15.0,10.0,10.0,10.0,10.0,29.0,25.0
484369130,133.0,150.0,Graded,2022-10-06 12:23:46 -0500,00:00:00,3.0,1.0,20.0,15.0,15.0,10.0,10.0,10.0,28.0,25.0
528167595,145.0,150.0,Graded,2022-10-06 12:19:19 -0500,00:00:00,5.0,1.0,18.0,15.0,20.0,10.0,10.0,10.0,35.0,27.0
443524764,131.0,150.0,Graded,2022-10-06 12:26:41 -0500,00:01:41,4.0,1.0,12.0,15.0,18.0,9.0,9.0,10.0,34.0,24.0
173907334,109.0,150.0,Graded,2022-10-06 12:27:51 -0500,00:02:51,7.0,1.0,16.0,12.0,7.0,9.0,7.0,10.0,19.0,29.0
692457537,108.5,150.0,Graded,2022-10-06 13:04:36 -0500,00:39:36,1.0,1.0,12.0,15.0,15.0,9.0,7.0,4.0,24.5,22.0
591072381,140.5,150.0,Graded,2022-10-06 12:15:50 -0500,00:00:00,2.0,1.0,14.0,15.0,20.0,10.0,10.0,10.0,32.5,29.0
776100277,107.0,150.0,Graded,2022-10-06 12:22:20 -0500,00:00:00,6.0,1.0,12.0,15.0,13.0,9.0,6.0,8.0,27.0,17.0
903454596,142.0,150.0,Graded,2022-10-06 12:21:38 -0500,00:00:00,3.0,1.0,20.0,15.0,15.0,10.0,10.0,8.0,34.0,30.0
885343848,134.5,150.0,Graded,2022-10-06 12:15:28 -0500,00:00:00,2.0,1.0,16.0,15.0,19.0,5.0,10.0,10.0,29.5,30.0
145881787,131.0,150.0,Graded,2022-10-06 12:23:14 -0500,00:00:00,7.0,1.0,12.0,15.0,20.0,10.0,10.0,10.0,28.0,26.0
486223826,139.5,150.0,Graded,2022-10-06 12:26:39 -0500,00:01:39,4.0,1.0,20.0,15.0,15.0,10.0,8.0,10.0,31.5,30.0
308884206,129.0,150.0,Graded,2022-10-06 12:11:25 -0500,00:00:00,3.0,1.0,10.0,15.0,20.0,10.0,10.0,8.0,26.0,30.0
605557149,110.5,150.0,Graded,2022-10-06 12:21:01 -0500,00:00:00,6.0,1.0,14.0,15.0,20.0,10.0,10.0,6.0,9.5,26.0
888839383,132.0,150.0,Graded,2022-10-06 12:21:56 -0500,00:00:00,4.0,1.0,16.0,15.0,20.0,10.0,10.0,8.0,28.0,25.0
